fcu_concept,method,geves_name,eppo_scientific_name,taxref_ref_full_name,taxon,rank
http://ontology.inrae.fr/frenchcropusage/Chanvres,eppo,,Cannabis sativa,"Cannabis sativa L., 1753",http://taxref.mnhn.fr/lod/taxon/87788,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chanvres,eppo,,Cannabis sativa,"Cannabis sativa L., 1753",http://taxref.mnhn.fr/lod/taxon/87788,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chardons_Marie,eppo,,Silybum marianum,"Silybum marianum (L.) Gaertn., 1791",http://taxref.mnhn.fr/lod/taxon/123705,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chataigniers,eppo,,Castanea sativa,"Castanea sativa Mill., 1768",http://taxref.mnhn.fr/lod/taxon/89304,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chataigniers,eppo,,Castanea sativa,"Castanea sativa Mill., 1768",http://taxref.mnhn.fr/lod/taxon/89304,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chenes,eppo,,Quercus robur,"Quercus robur L., 1753",http://taxref.mnhn.fr/lod/taxon/116759,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chenes,eppo,,Quercus petraea,"Quercus petraea (Matt.) Liebl., 1784",http://taxref.mnhn.fr/lod/taxon/521658,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chicorees,eppo,,Cichorium intybus,"Cichorium intybus L., 1753",http://taxref.mnhn.fr/lod/taxon/91169,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chicorees,eppo,,Cichorium intybus,"Cichorium intybus L., 1753",http://taxref.mnhn.fr/lod/taxon/91169,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chicorees_Bruxelles,eppo,,Cichorium endivia,"Cichorium endivia L., 1753",http://taxref.mnhn.fr/lod/taxon/91165,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chicorees_frisees,eppo,,Cichorium endivia var. crispum,"Cichorium endivia var. crispum (Mill.) Lam., 1785",http://taxref.mnhn.fr/lod/taxon/716905,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Chicorees_frisees,eppo,,Cichorium endivia var. crispum,"Cichorium endivia var. crispum (Mill.) Lam., 1785",http://taxref.mnhn.fr/lod/taxon/716905,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Chicorees_frisees,eppo,,Cichorium endivia,"Cichorium endivia L., 1753",http://taxref.mnhn.fr/lod/taxon/91165,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chicorees_industrielles,eppo,,Cichorium intybus var. sativum,"Cichorium intybus var. sativum Bisch., 1851",http://taxref.mnhn.fr/lod/taxon/613491,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Chicorees_potageres,eppo,,Cichorium intybus,"Cichorium intybus L., 1753",http://taxref.mnhn.fr/lod/taxon/91169,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chicorees_potageres,eppo,,Cichorium endivia,"Cichorium endivia L., 1753",http://taxref.mnhn.fr/lod/taxon/91165,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Chicorees_scaroles,eppo,,Lactuca serriola,"Lactuca serriola L., 1756",http://taxref.mnhn.fr/lod/taxon/104775,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Choux,eppo,,Brassica oleracea,"Brassica oleracea L., 1753",http://taxref.mnhn.fr/lod/taxon/86406,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Choux_Bruxelles,eppo,,Brassica oleracea var. gemmifera,"Brassica oleracea var. gemmifera DC., 1821",http://taxref.mnhn.fr/lod/taxon/446633,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_Bruxelles,eppo,,Brassica oleracea var. gemmifera,"Brassica oleracea var. gemmifera DC., 1821",http://taxref.mnhn.fr/lod/taxon/446633,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_Bruxelles,eppo,,Brassica oleracea var. gemmifera,"Brassica oleracea var. gemmifera DC., 1821",http://taxref.mnhn.fr/lod/taxon/446633,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_Milan,eppo,,Brassica oleracea var. sabauda,"Brassica oleracea var. sabauda L., 1753",http://taxref.mnhn.fr/lod/taxon/144392,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_Milan,eppo,,Brassica oleracea var. sabauda,"Brassica oleracea var. sabauda L., 1753",http://taxref.mnhn.fr/lod/taxon/144392,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_Milan,eppo,,Brassica oleracea var. sabauda,"Brassica oleracea var. sabauda L., 1753",http://taxref.mnhn.fr/lod/taxon/144392,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_Milan,eppo,,Brassica oleracea var. sabauda,"Brassica oleracea var. sabauda L., 1753",http://taxref.mnhn.fr/lod/taxon/144392,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_brocolis,eppo,,Brassica oleracea var. italica,"Brassica oleracea var. italica Plenck, 1794",http://taxref.mnhn.fr/lod/taxon/613661,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_brocolis,eppo,,Brassica oleracea var. italica,"Brassica oleracea var. italica Plenck, 1794",http://taxref.mnhn.fr/lod/taxon/613661,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_cabus_blancs,eppo,,Brassica oleracea var. capitata,"Brassica oleracea var. capitata L., 1753",http://taxref.mnhn.fr/lod/taxon/144384,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_cabus_blancs,eppo,,Brassica oleracea var. capitata,"Brassica oleracea var. capitata L., 1753",http://taxref.mnhn.fr/lod/taxon/144384,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_chinois,eppo,,Brassica rapa subsp. chinensis,"Brassica rapa var. chinensis (L.) Kitam., 1950",http://taxref.mnhn.fr/lod/taxon/639341,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_chinois,eppo,,Brassica rapa subsp. pekinensis,"Brassica rapa var. glabra Regel, 1860",http://taxref.mnhn.fr/lod/taxon/446630,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_chinois,eppo,,Brassica rapa subsp. pekinensis,"Brassica rapa var. glabra Regel, 1860",http://taxref.mnhn.fr/lod/taxon/446630,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_chinois,eppo,,Brassica rapa subsp. pekinensis,"Brassica rapa var. glabra Regel, 1860",http://taxref.mnhn.fr/lod/taxon/446630,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_communs,eppo,,Brassica oleracea var. medullosa,"Brassica oleracea var. medullosa Thell, 1918",http://taxref.mnhn.fr/lod/taxon/932474,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_communs,eppo,,Brassica oleracea var. medullosa,"Brassica oleracea var. medullosa Thell, 1918",http://taxref.mnhn.fr/lod/taxon/932474,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_communs,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_communs,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_fleurs,eppo,,Brassica oleracea var. botrytis,"Brassica oleracea var. botrytis L., 1753",http://taxref.mnhn.fr/lod/taxon/446631,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_fourragers,eppo,,Brassica oleracea var. ramosa,"Brassica oleracea var. ramosa DC., 1821",http://taxref.mnhn.fr/lod/taxon/932466,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_fourragers,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_fourragers,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_fourragers,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_fourragers,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_fourragers,eppo,,Brassica oleracea var. medullosa,"Brassica oleracea var. medullosa Thell, 1918",http://taxref.mnhn.fr/lod/taxon/932474,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_fourragers,eppo,,Brassica oleracea var. medullosa,"Brassica oleracea var. medullosa Thell, 1918",http://taxref.mnhn.fr/lod/taxon/932474,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_frisés,eppo,,Brassica oleracea var. sabellica,"Brassica oleracea var. sabellica L., 1753",http://taxref.mnhn.fr/lod/taxon/144393,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_frisés,eppo,,Brassica oleracea var. sabellica,"Brassica oleracea var. sabellica L., 1753",http://taxref.mnhn.fr/lod/taxon/144393,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_frisés,eppo,,Brassica oleracea var. sabellica,"Brassica oleracea var. sabellica L., 1753",http://taxref.mnhn.fr/lod/taxon/144393,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_frisés,eppo,,Brassica oleracea var. sabellica,"Brassica oleracea var. sabellica L., 1753",http://taxref.mnhn.fr/lod/taxon/144393,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_frisés,eppo,,Brassica oleracea var. sabellica,"Brassica oleracea var. sabellica L., 1753",http://taxref.mnhn.fr/lod/taxon/144393,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_frisés,eppo,,Brassica oleracea var. sabellica,"Brassica oleracea var. sabellica L., 1753",http://taxref.mnhn.fr/lod/taxon/144393,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_frisés,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_frisés,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_navets,eppo,,Brassica oleracea var. gongylodes,"Brassica oleracea var. gongylodes L., 1753",http://taxref.mnhn.fr/lod/taxon/613662,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_navets,eppo,,Brassica oleracea var. gongylodes,"Brassica oleracea var. gongylodes L., 1753",http://taxref.mnhn.fr/lod/taxon/613662,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_navets_chair_jaune,eppo,,Brassica napus subsp. rapifera,"Brassica napus var. napobrassica (L.) Rchb., 1833",http://taxref.mnhn.fr/lod/taxon/144382,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_pommes,eppo,,Brassica oleracea var. capitata,"Brassica oleracea var. capitata L., 1753",http://taxref.mnhn.fr/lod/taxon/144384,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_pommes,eppo,,Brassica oleracea var. capitata,"Brassica oleracea var. capitata L., 1753",http://taxref.mnhn.fr/lod/taxon/144384,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_potagers,eppo,,Brassica oleracea,"Brassica oleracea L., 1753",http://taxref.mnhn.fr/lod/taxon/86406,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Choux_potagers,eppo,,Brassica oleracea var. capitata,"Brassica oleracea var. capitata L., 1753",http://taxref.mnhn.fr/lod/taxon/144384,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_potagers,eppo,,Brassica oleracea var. capitata,"Brassica oleracea var. capitata L., 1753",http://taxref.mnhn.fr/lod/taxon/144384,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_potagers,eppo,,Roystonea regia,"Roystonea regia (Kunth) O.F.Cook, 1900",http://taxref.mnhn.fr/lod/taxon/447772,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Choux_potagers,eppo,,Deckenia nobilis,"Deckenia nobilis H.Wendl. ex Seem., 1870",http://taxref.mnhn.fr/lod/taxon/770975,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Choux_raves,eppo,,Brassica oleracea var. gongylodes,"Brassica oleracea var. gongylodes L., 1753",http://taxref.mnhn.fr/lod/taxon/613662,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_raves,eppo,,Brassica oleracea var. gongylodes,"Brassica oleracea var. gongylodes L., 1753",http://taxref.mnhn.fr/lod/taxon/613662,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_verts,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Choux_verts,eppo,,Brassica oleracea var. viridis,"Brassica oleracea var. viridis L., 1753",http://taxref.mnhn.fr/lod/taxon/144394,http://taxref.mnhn.fr/lod/taxrank/Varietas
http://ontology.inrae.fr/frenchcropusage/Christophines,eppo,,Sechium edule,"Sicyos edulis Jacq., 1760",http://taxref.mnhn.fr/lod/taxon/636548,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Christophines,eppo,,Sechium edule,"Sicyos edulis Jacq., 1760",http://taxref.mnhn.fr/lod/taxon/636548,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Christophines,eppo,,Sechium edule,"Sicyos edulis Jacq., 1760",http://taxref.mnhn.fr/lod/taxon/636548,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Christophines,eppo,,Sechium edule,"Sicyos edulis Jacq., 1760",http://taxref.mnhn.fr/lod/taxon/636548,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Christophines,eppo,,Sechium edule,"Sicyos edulis Jacq., 1760",http://taxref.mnhn.fr/lod/taxon/636548,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ciboules,eppo,,Allium fistulosum,"Allium fistulosum L., 1753",http://taxref.mnhn.fr/lod/taxon/81373,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ciboules,eppo,,Allium fistulosum,"Allium fistulosum L., 1753",http://taxref.mnhn.fr/lod/taxon/81373,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ciboules,eppo,,Allium fistulosum,"Allium fistulosum L., 1753",http://taxref.mnhn.fr/lod/taxon/81373,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ciboules,eppo,,Allium fistulosum,"Allium fistulosum L., 1753",http://taxref.mnhn.fr/lod/taxon/81373,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ciboulettes,eppo,,Allium schoenoprasum,"Allium schoenoprasum L., 1753",http://taxref.mnhn.fr/lod/taxon/81508,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Ciboulettes,eppo,,Allium schoenoprasum,"Allium schoenoprasum L., 1753",http://taxref.mnhn.fr/lod/taxon/81508,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Citronniers,eppo,,Citrus limon,"Citrus x limon (L.) Osbeck, 1765",http://taxref.mnhn.fr/lod/taxon/966788,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Citronniers,eppo,,Citrus limon,"Citrus x limon (L.) Osbeck, 1765",http://taxref.mnhn.fr/lod/taxon/966788,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Citrouilles,eppo,,Cucurbita maxima,"Cucurbita maxima Duchesne, 1786",http://taxref.mnhn.fr/lod/taxon/93550,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Cognassiers,eppo,,Cydonia oblonga,"Cydonia oblonga Mill., 1768",http://taxref.mnhn.fr/lod/taxon/93734,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Colzas,eppo,,Brassica napus,"Brassica napus L., 1753",http://taxref.mnhn.fr/lod/taxon/86399,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Combavas,eppo,,Citrus hystrix,"Citrus hystrix DC., 1813",http://taxref.mnhn.fr/lod/taxon/445970,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Combavas,eppo,,Citrus hystrix,"Citrus hystrix DC., 1813",http://taxref.mnhn.fr/lod/taxon/445970,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Concombres,eppo,,Cucumis sativus,"Cucumis sativus L., 1753",http://taxref.mnhn.fr/lod/taxon/93539,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Coquerets_du_Perou,eppo,,Physalis peruviana,"Physalis peruviana L., 1763",http://taxref.mnhn.fr/lod/taxon/113329,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Coquerets_du_Perou,eppo,,Physalis peruviana,"Nicandra physalodes (L.) Gaertn., 1791",http://taxref.mnhn.fr/lod/taxon/109600,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Coriandres,eppo,,Coriandrum sativum,"Coriandrum sativum L., 1753",http://taxref.mnhn.fr/lod/taxon/92465,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Cornichons,eppo,,Cucumis sativus,"Cucumis sativus L., 1753",http://taxref.mnhn.fr/lod/taxon/93539,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Cornilles,eppo,,Vigna unguiculata subsp. sesquipedalis,"Vigna unguiculata subsp. sesquipedalis (L.) Verdc., 1970",http://taxref.mnhn.fr/lod/taxon/448658,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Cornilles,eppo,,Vigna unguiculata subsp. unguiculata,"Vigna unguiculata subsp. unguiculata (L.) Walp., 1842",http://taxref.mnhn.fr/lod/taxon/670690,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Cornilles,eppo,,Vigna unguiculata,"Vigna unguiculata (L.) Walp., 1842",http://taxref.mnhn.fr/lod/taxon/447217,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Cornilles,eppo,,Vigna unguiculata,"Vigna unguiculata (L.) Walp., 1842",http://taxref.mnhn.fr/lod/taxon/447217,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Corossoliers,eppo,,Annona muricata,"Annona muricata L., 1753",http://taxref.mnhn.fr/lod/taxon/446899,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Courges,eppo,,Cucurbita pepo,"Cucurbita pepo L., 1753",http://taxref.mnhn.fr/lod/taxon/93555,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Courges,eppo,,Cucurbita moschata,"Cucurbita moschata Duchesne, 1786",http://taxref.mnhn.fr/lod/taxon/611694,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Courges_musquees,eppo,,Cucurbita moschata,"Cucurbita moschata Duchesne, 1786",http://taxref.mnhn.fr/lod/taxon/611694,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Crocus_cultives,eppo,,Crocus sativus,"Crocus sativus L., 1753",http://taxref.mnhn.fr/lod/taxon/93263,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Crocus_cultives,eppo,,Crocus sativus,"Crocus sativus L., 1753",http://taxref.mnhn.fr/lod/taxon/93263,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Crocus_cultives,eppo,,Crocus sativus,"Crocus sativus L., 1753",http://taxref.mnhn.fr/lod/taxon/93263,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Crosnes,eppo,,Stachys affinis,"Stachys affinis Bunge, 1833",http://taxref.mnhn.fr/lod/taxon/124736,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Cumins,eppo,,Cuminum cyminum,"Cuminum cyminum L., 1753",http://taxref.mnhn.fr/lod/taxon/93564,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Cumins,eppo,,Anethum graveolens,"Anethum graveolens L., 1753",http://taxref.mnhn.fr/lod/taxon/82692,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Curcumas,eppo,,Maranta arundinacea,"Maranta arundinacea L., 1753",http://taxref.mnhn.fr/lod/taxon/447849,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Dactyles,eppo,,Dactylis glomerata,"Dactylis glomerata L., 1753",http://taxref.mnhn.fr/lod/taxon/94207,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Dactyles,eppo,,Dactylis glomerata,"Dactylis glomerata L., 1753",http://taxref.mnhn.fr/lod/taxon/94207,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Doliques_asperges,eppo,,Vigna unguiculata subsp. sesquipedalis,"Vigna unguiculata subsp. sesquipedalis (L.) Verdc., 1970",http://taxref.mnhn.fr/lod/taxon/448658,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Echalotes,eppo,,Allium ascalonicum,"Allium ascalonicum L., 1756",http://taxref.mnhn.fr/lod/taxon/456844,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Echalotes,eppo,,Allium ascalonicum,"Allium cepa L., 1753",http://taxref.mnhn.fr/lod/taxon/81339,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Echalotes,eppo,,Allium ascalonicum,"Allium oschaninii B.Fedtsch., 1906",http://taxref.mnhn.fr/lod/taxon/81460,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Echalotes,eppo,,Allium oschaninii,"Allium oschaninii B.Fedtsch., 1906",http://taxref.mnhn.fr/lod/taxon/81460,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Eglantiers,eppo,,Rosa canina,"Rosa canina L., 1753",http://taxref.mnhn.fr/lod/taxon/118073,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Eglantiers,eppo,,Rosa canina,"Rosa canina L., 1753",http://taxref.mnhn.fr/lod/taxon/118073,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Eglantiers,eppo,,Rosa canina,"Rosa canina L., 1753",http://taxref.mnhn.fr/lod/taxon/118073,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Eglantiers,eppo,,Rosa canina,"Rosa canina L., 1753",http://taxref.mnhn.fr/lod/taxon/118073,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Engrains,eppo,,Triticum monococcum,"Triticum monococcum L., 1753",http://taxref.mnhn.fr/lod/taxon/127771,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Engrains,eppo,,Triticum monococcum,"Triticum monococcum L., 1753",http://taxref.mnhn.fr/lod/taxon/127771,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Epeautres,eppo,,Triticum spelta,"Triticum aestivum subsp. spelta (L.) Thell., 1912",http://taxref.mnhn.fr/lod/taxon/141957,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Epeautres,eppo,,Triticum spelta,"Triticum aestivum subsp. spelta (L.) Thell., 1912",http://taxref.mnhn.fr/lod/taxon/141957,http://taxref.mnhn.fr/lod/taxrank/SubSpecies
http://ontology.inrae.fr/frenchcropusage/Epinards,eppo,,Spinacia oleracea,"Spinacia oleracea L., 1753",http://taxref.mnhn.fr/lod/taxon/124617,http://taxref.mnhn.fr/lod/taxrank/Species
http://ontology.inrae.fr/frenchcropusage/Erables_sycomores,eppo,,Acer pseudoplatanus,"Acer pseudoplatanus L., 1753",http://taxref.mnhn.fr/lod/taxon/79783,http://taxref.mnhn.fr/lod/taxrank/Species
